Copyright Central Council of Church Bell Ringers, December 2011
Surprise Minor methods

No.	Name	Notation	hl	le	lh	Tower bells	Place	Handbells	RW ref
5069	Broadstone	56-36.14.56-12.36-12-	36	12	136245				91/349
5070	Ulva	56-36.14.56-12.36-14-	56	12	154632				04/1258
5071	Gometra	56-36.14.56-12.36-34-	36	12	a				04/1258
5072	Highbridge	56-36.14.56-12.36.12-12.	36	12	136245				91/349
5073	Sopley	56-36.14.56-12.36.12-14.	36	12	165324				02/319
5074	Canna	56-36.14.56-12.36.12-14.	56	12	e				04/1258
5075	Rhum	56-36.14.56-12.36.12-34.	16	12	165324				04/1258
5076	Rum	56-36.14.56-12.36.12-34.	36	12	a				05/129
5077	W & P	56-36.14.56-12.36.14-12.	36	14	162534				81/515
5078	Ash	56-36.14.56-12.36.14-12.	56	12	154632				80/858
5079	Eigg	56-36.14.56-12.36.14-14.	16	12	142563				04/1258
5080	Curdworth	56-36.14.56-12.36.14-14.	36	16	134625				05/81
5081	Milland	56-36.14.56-12.36.14-34.	56	12	154632				02/240
5082	Padworth	56-56.14-12-1236-12-	36	12	142563	1976-01-08	Padworth		71/666 76/116
5083	Pangbourne	56-56.14-12-1236-12-	56	12	f	1976-03-06	Pangbourne		71/666 76/289
5084	Hobson	56-56.14-12-1236-12-	56	16	l				84/537
5085	Daggett the Dog	56-56.14-12-1236-14-	36	12	b				88/714
5086	Farewell	56-56.14-12-1236-14-	56	12	136245	1977-10-07	Burghclere		77/959
5087	Shaw	56-56.14-12-1236-34-	56	12	f	1975-12-07	Shaw		71/666 76/32
5088	Burnopfield	56-56.14-12-1236-34-	56	16	l				84/537
5089	Tewinbury	56-56.14-12-36-12-	16	12	e				76/136
5090	Binfield	56-56.14-12-36-12-	36	12	142563				71/666
5091	Chieveley	56-56.14-12-36-12-	56	12	f	1971-12-27	Chieveley		71/666 72/80
5092	Ebchester	56-56.14-12-36-12-	56	16	l				84/537
5093	St David	56-56.14-12-36-14-	16	12	a				79/250
5094	Chicago	56-56.14-12-36-14-	36	12	165324				87/521
5095	Snailwell	56-56.14-12-36-14-	56	14	146325				04/857
5096	Ardington	56-56.14-12-36-34-	56	12	f				71/666
5097	Shotley Bridge	56-56.14-12-36-34-	56	16	l				84/537
5098	Chilton	56-56.14-12-36.12-12.	36	12	142563				71/666
5099	Marcham	56-56.14-12-36.12-12.	56	12	f	1976-06-05	Marcham		71/666 76/561
5100	Leadgate	56-56.14-12-36.12-12.	56	16	l				84/537
5101	Woolton Hill	56-56.14-12-36.12-14.	56	12	136245	1986-07-23	Woolton Hill		79/824 86/787
5102	Longcot	56-56.14-12-36.12-34.	56	12	f				71/666
5103	Dipton	56-56.14-12-36.12-34.	56	16	l				84/537
5104	Cheveley	56-56.14-12-36.14-12.	56	14	146325				04/857
5105	Beano	56-56.14-12-36.14-14.	36	12	154632				88/803
5106	Lewis	56-56.14-12-36.14-14.	56	12	f	1976-10-01	East Woodhay		76/906
5107	Rope	56-56.14-12-36.14-34.	16	12	154632				90/104
5108	National Stud	56-56.14-12-36.14-34.	56	14	146325				04/857
5109	Galtymore	56-56.14-1256-1236-12-	56	12	142563				05/431
5110	Knockmealdown	56-56.14-1256-1236-14-	56	12	a				05/432
5111	Slieve Donard	56-56.14-1256-1236-34-	56	12	142563				05/431
5112	Beinn Laomuinn	56-56.14-1256-36-12-	56	12	142563				05/431
5113	Pen y Fan	56-56.14-1256-36-14-	56	14	145362				05/432
5114	Sgurr a'Choire Ghlais	56-56.14-1256-36-34-	56	12	142563				05/431
5115	Ben Clibrig	56-56.14-1256-36.12-12.	56	12	142563				05/431
5116	The Storr	56-56.14-1256-36.12-14.	56	12	a				05/432
5117	Beinn Dearg	56-56.14-1256-36.12-34.	56	12	142563				05/431
5118	Meall a'Bhuiridh	56-56.14-1256-36.14-12.	56	14	145362				05/431
5119	Cac Carn Beag	56-56.14-1256-36.14-14.	56	12	142563				05/432
5120	Loch Watten	56-56.14-1256-36.14-34.	56	14	145362				05/432 625
5121	Sandhurst	56-56.14-56-1236-12-	36	12	f				71/666
5122	Midgham	56-56.14-56-1236-12-	56	12	142563	1976-02-27	Midgham		71/666 76/289
5123	East Malling	56-56.14-56-1236-14-	16	12	136245				94/742
5124	Ditchingham	56-56.14-56-1236-14-	36	12	b				95/22
5125	Scarba	56-56.14-56-1236-14-	56	14	145362				04/1169
5126	Shinfield	56-56.14-56-1236-34-	56	12	142563				71/666
5127	Childrey	56-56.14-56-36-12-	36	12	f				71/666
5128	Appleford	56-56.14-56-36-12-	56	12	142563				71/666
5129	David Hird's Wallet	56-56.14-56-36-14-	36	12	165324				00/452
5130	Stonesfield	56-56.14-56-36-14-	56	12	a				88/610
5131	Coleshill	56-56.14-56-36-34-	56	12	142563				71/666
5132	Cumnor	56-56.14-56-36.12-12.	36	12	f				71/666
5133	Letcombe	56-56.14-56-36.12-12.	56	12	142563				71/666
5134	Tiree	56-56.14-56-36.12-14.	56	14	145362				04/1191
5135	Peasemore	56-56.14-56-36.12-34.	56	12	142563				71/666
5136	Stogursey	56-56.14-56-36.14-12.	56	12	a				74/777
5137	Tirley	56-56.14-56-36.14-14.	56	12	142563				81/1080
5138	Stogumber	56-56.14-56-36.14-34.	56	12	a				74/777
5139	Mys Gwyngala	56-56.14.56-12.36-12-	16	12	154632				02/1073
5140	Mys Hedra	56-56.14.56-12.36-12-	36	12	f				02/1118
5141	Arborfield	56-56.14.56-12.36-12-	56	12	142563				71/666
5142	Mys Du	56-56.14.56-12.36-14-	16	12	136245				02/1240
5143	Mys Kevardhu	56-56.14.56-12.36-14-	36	12	b				03/63 353
5144	St Kilda	56-56.14.56-12.36-14-	56	14	145362				04/1258
5145	Compton	56-56.14.56-12.36-34-	56	12	142563				71/666
5146	St Marwenne	56-56.14.56-12.36.12-12.	36	12	f				03/232
5147	Pertwee	56-56.14.56-12.36.12-12.	36	14	164235				94/240
5148	Cheadle	56-56.14.56-12.36.12-12.	56	12	142563				
5149	Forncett	56-56.14.56-12.36.12-14.	56	12	a				95/234
5150	Jones the Cat	56-56.14.56-12.36.12-34.	56	12	142563				88/398
5151	Skye	56-56.14.56-12.36.14-12.	56	14	145362				04/1258
5152	Bergh Apton	56-56.14.56-12.36.14-14.	36	12	e				95/21 211
5153	Talcolnestone	56-56.14.56-12.36.14-14.	56	12	142563				95/282
5154	Shenfield	56-56.14.56-12.36.14-34.	16	12	e				82/804
5155	Seven Rivers	56-56.14.56-12.36.14-34.	56	14	145362				82/930
5156	Premierish	56-56.14.56-56.36.14-14.	56	12	f	1976-02-12	Beedon		76/225
5157	Bristolish	56-56.14.56-56.36.14-14.	56	16	l	1975-12-11	Midgham		76/118
5158	Te Deum	56.3456.56.14.56.1256.12.36.12.1234.12.	56	12	a				10/198

Non-palindromic Surprise Minor methods

No.	Name	Notation	lh	RW ref

5159	Great Berry	-34-14-12-1236-12-1236-12-36-12-14-34-12	a	08/1041
5160	Coryton	-34-14-12-1236-12-1236.12-12.1236-12-14-34-12	a	08/1138 09/174
5161	Canvey Island	-34-14-12-1236-12-1256-12-1236.12-12.14-34-12	136245	10/422
5162	St Erth	-34-14-12-1236-12-1256-12-36-12-14-34-12	136245	03/691
5163	Complete	-34-14-12-1236-12-1256.12-12.1236-12-14-34-12	136245	03/329
5164	Wayletts	-34-14-12-1236-12.34.1256.1234-12.1236-12-14-34-12	136245	08/1282 09/174
5165	Potton Island	-34-14-12-1236-12.34.1256.34.12-1236.12-12.14-34-12	136245	10/422
5166	Nevendon	-34-14-12-1236-12.34.1256.34.12-36-12-14-34-12	136245	09/543
5167	Two Tree Island	-34-14-12-1236-1234-1256-1234-1236.12-12.14-34-12	136245	10/422
5168	Paul	-34-14-12-1236-1234-1256-1234-36-12-14-34-12	136245	03/591
5169	Zider Pass	-34-14-12-1236-1234.34.1256.34.1234-1236.12-12.14-34-12	136245	10/598
5170	Tilbury	-34-14-12-1236-1234.34.1256.34.1234-36-12-14-34-12	136245	09/614
5171	Kynochtown	-34-14-12-1236.12-12.1236-12-1236-12-14-34-12	a	08/1138
5172	Ittle Beer	-34-14-12-1236.12-12.1256-12-1236-12-14-34-12	136245	03/329
5173	Havengore Island	-34-14-12-1236.12-12.1256.12-12.36-12-14-34-12	136245	10/598
5174	Bridgemarsh Island	-34-14-12-1236.12-1234.1256.1234-12.36-12-14-34-12	136245	10/717
5175	Bulphan	-34-14-12-1236.12-1234.1256.34.12-1236-12-14-34-12	136245	09/133
5176	Wallasea Island	-34-14-12-1236.12.34.12.1256.12.34.12.36-12-14-34-12	136245	10/717
5177	Cobmarsh Island	-34-14-12-1236.12.34.1234.1256.1234.34.12.36-12-14-34-12	136245	10/893 993
5178	Great Cob Island	-34-14-12-1236.1234-12.1256.12-1234.36-12-14-34-12	136245	10/893
5179	Northey Island	-34-14-12-1236.1234-1234.1256.1234-1234.36-12-14-34-12	136245	10/717
5180	Pewit Island	-34-14-12-1236.1234.34.12.1256.12.34.1234.36-12-14-34-12	136245	10/893 993
5181	Rushley Island	-34-14-12-1236.34.12-1256-12.34.1236.12-12.14-34-12	136245	10/598 717
5182	Buttsbury	-34-14-12-1236.34.12-1256-12.34.36-12-14-34-12	136245	09/614
5183	Valiants	-34-14-12-1236.34.12.34.1256.34.12.34.1236.12-12.14-34-12	136245	10/717
5184	Billericay	-34-14-12-1236.34.12.34.1256.34.12.34.36-12-14-34-12	136245	09/229 371
5185	New England Island	-34-14-12-1236.34.1234-1256-1234.34.1236.12-12.14-34-12	136245	10/598
5186	Hullbridge	-34-14-12-1236.34.1234-1256-1234.34.36-12-14-34-12	136245	09/953
5187	Lee Chapel	-34-14-12-36-12-1236-12-1236-12-14-34-12	a	08/1041
5188	Ludgvan	-34-14-12-36-12-1256-12-1236-12-14-34-12	136245	03/644 887
5189	Rawreth	-34-14-12-36-12.34.1256.34.12-1236-12-14-34-12	136245	09/544
5190	Lelant	-34-14-12-36-1234-1256-1234-1236-12-14-34-12	136245	03/496
5191	Chadwell	-34-14-12-36-1234.34.1256.34.1234-1236-12-14-34-12	136245	09/780
5192	Great Ryburgh	-34-14-12-36-34.12.1256-1234.12.36-12-14-34-12	136245	04/1124
5193	Herongate	-34-14-12-36-34.1234.1256.34.1234.12.36-12-14-34-12	136245	09/780
5194	Ray Island	-34-14-12-36.12-12.1256.12-12.1236-12-14-34-12	136245	10/993
5195	Rat Island	-34-14-12-36.12-1234.1256.1234-12.1236-12-14-34-12	136245	10/1162
5196	Stratton Strawless	-34-14-12-36.12.1234-1256.12.34-36-12-14-34-12	136245	04/1173
5197	Battlesbridge	-34-14-12-36.12.1234.34.1256.1234.34-36-12-14-34-12	136245	09/780
5198	Bramble Island	-34-14-12-36.12.34.12.1256.12.34.12.1236-12-14-34-12	136245	10/993
5199	Horsey Isalnd	-34-14-12-36.12.34.1234.1256.1234.34.12.1236-12-14-34-12	136245	11/212
5200	Hedge End Island	-34-14-12-36.1234-12.1256.12-1234.1236-12-14-34-12	136245	10/1162
5201	Cindery Island	-34-14-12-36.1234-1234.1256.1234-1234.1236-12-14-34-12	136245	10/1162
5202	Quire Green	-34-14-12-36.1234.12-1256.12-34.36-12-14-34-12	136245	09/614
5203	Messing	-34-14-12-36.1234.12.34.1256.1234-34.36-12-14-34-12	136245	09/361 780
5204	Skippers Island	-34-14-12-36.1234.34.12.1256.12.34.1234.1236-12-14-34-12	136245	11/212
5205	Pigstye Green	-34-14-12-36.34-12.1256-12.1234.36-12-14-34-12	136245	09/614
5206	Coalhouse	-34-14-12-36.34-1234.1256.34.12.1234.36-12-14-34-12	136245	09/361
5207	Childerditch	-34-14-12-36.34.12-1256-12.34.1236-12-14-34-12	136245	09/614
5208	Oozedam	-34-14-12-36.34.12.34.1256.34.12.34.1236-12-14-34-12	136245	09/361
5209	Fambridge	-34-14-12-36.34.1234-1256-1234.34.1236-12-14-34-12	136245	09/953 10/345
5210	Xesse	-34-14.12-12.1236-12-1256-12-1236-12-14-34-12	136245	10/345
5211	Ivy Heath	-34-14.12-12.1236-12-1256-12-36.12-12.14-34-12	136245	09/953
5212	Old Turncole	-34-14.12-12.1236-12.34.1256.34.12-1236-12-14-34-12	136245	10/247
5213	Watery Lane	-34-14.12-12.1236-12.34.1256.34.12-36.12-12.14-34-12	136245	09/953
5214	Cessland	-34-14.12-12.1236-1234-1256-1234-1236-12-14-34-12	136245	10/345
5215	Jury Hill	-34-14.12-12.1236-1234-1256-1234-36.12-12.14-34-12	136245	09/953
5216	Paglesham	-34-14.12-12.1236-1234.34.1256.34.1234-1236-12-14-34-12	136245	10/247
5217	Hawkwell	-34-14.12-12.1236-1234.34.1256.34.1234-36.12-12.14-34-12	136245	09/953
5218	Ballards Gore	-34-14.12-12.1236.34.12-1256-12.34.1236-12-14-34-12	136245	10/247
5219	Eastwoodbury	-34-14.12-12.1236.34.12-1256-12.34.36.12-12.14-34-12	136245	09/953
5220	Ugley Green	-34-14.12-12.1236.34.12.34.1256.34.12.34.1236-12-14-34-12	136245	10/345
5221	Dry Street	-34-14.12-12.1236.34.12.34.1256.34.12.34.36.12-12.14-34-12	136245	09/953
5222	Stonebridge	-34-14.12-12.1236.34.1234-1256-1234.34.1236-12-14-34-12	136245	10/422
5223	Kent Hill	-34-14.12-12.1236.34.1234-1256-1234.34.36.12-12.14-34-12	136245	09/953
5224	Ashingdon	-34-14.12-12.36-12-1256-12-1236.12-12.14-34-12	136245	10/122
5225	Youngs End	-34-14.12-12.36-12.34.1256.34.12-1236.12-12.14-34-12	136245	10/122
5226	Ghyllgrove	-34-14.12-12.36-1234-1256-1234-1236.12-12.14-34-12	136245	10/122
5227	Fiddlers Hamlet	-34-14.12-12.36-1234.34.1256.34.1234-1236.12-12.14-34-12	136245	09/1245 10/345
5228	Westcliff	-34-14.12-12.36.34.12-1256-12.34.1236.12-12.14-34-12	136245	09/1245
5229	Shotgate	-34-14.12-12.36.34.12.34.1256.34.12.34.1236.12-12.14-34-12	136245	09/1245
5230	Ulting	-34-14.12-12.36.34.1234-1256-1234.34.1236.12-12.14-34-12	136245	09/1245
5231	The Perth Mobile Belfry	-34-1456-12-1236-1234-1256-1234-36-12-1456-34-12	a	11/1165
5232	Nads	-34-1456-12-36-1234-1256-1234-1236-12-1456-34-12	a	07/1033
5233	Brimpton	-36-14-12-1236-12-1256-12-36-12-14-36-12	165324	72/161
5234	Brisley	-36-14-12-1236-1234-1236-1234-36-12-14-36-12	e	72/161
5235	Surlingham	-36-14-12-1236-1234-1236-1234-36-12-14-36-16	h	72/161
5236	Gilpin Green	-36-14-12-1236-1234-1256-1234-36-12-14-36-12	165324	01/635
5237	Barkham	-36-14-12-36-12-1256-12-1236-12-14-36-12	165324	72/161
5238	Erpingham	-36-14-12-36-1234-1236-1234-1236-12-14-36-12	e	72/161
5239	Shellingford	-36-14-12-36-1234-1236-1234-1236-12-14-36-16	h	72/161
5240	Chaddleworth	-36-14-12-36-1234-1256-1234-1236-12-14-36-12	165324	72/161
5241	Denchworth	-36-14-56-1236-1234-1236-1234-36-56-14-36-12	e	72/161
5242	Snetterton	-36-14-56-1236-1234-1236-1234-36-56-14-36-16	h	72/161
5243	Swafield	-56-14-12-1236-1234-1236-1234-36-12-14-56-16	134625	72/161
5244	Swainsthorpe	-56-14-12-36-1234-1236-1234-1236-12-14-56-16	134625	72/161
5245	Wreningham	-56-14-56-36-1234-1236-1234-1236-56-14-56-16	134625	72/161
5246	Wendron	-56-1456-12-1236-12-1256-12-36-12-1456-56-12	f	03/956
5247	Poundstock	-56-1456-12-1236-12-1256.12-12.1236-12-1456-56-12	f	03/1173
5248	Lewannick	-56-1456-12-1236.12-12.1256-12-1236-12-1456-56-12	f	03/1173
5249	Gwinear	-56-1456-12-36-12-1256-12-1236-12-1456-56-12	f	03/739
5250	Mawnan	-56-1456-12-36-12-1256.12-12.36-12-1456-56-12	f	11/634
5251	Guy Fawkes	-56-1456-12-36.12-12.1256-12-36-12-1456-56-12	f	05/1199

